duration_hours,lead_time_hours,zone_center,severity_score,gender_pref,min_rating_required,demand_supply_ratio,service,service_air_conditioner_repair,service_aircond_cleaning,service_carpet_cleaning,service_ceiling_repair,service_curtain_or_blind_installation,service_deep_cleaning,service_door_lock_repair,service_electrical_repair,service_electrical_safety_check,service_fire_extinguisher_servicing,service_furniture_assembly,service_gardening,service_gas_leak_detection,service_general_house_cleaning,service_home_organizing,service_house_moving,service_kitchen_remodeling,service_large_item_delivery,service_lawn_mowing,service_minor_welding_jobs,service_mounting,service_painting_touch_up_work,service_plumbing_services,service_post_renovation_cleaning,service_refrigerator_repair,service_roof_or_gutter_cleaning,service_small_item_delivery,service_sofa_or_mattress_cleaning,service_tiling_flooring,service_tree_cutting,service_washing_machine_repair,base_rate,price,order_placed,task_accepted,task_completed
5,0.660842085264735,0,0,0,0.0,2.0976628569963998,Ceiling Repair,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,300.17,1,1,1
5,87.31627414054174,0,1,0,0.0,2.0464623536328315,Roof or Gutter Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,52,296.65,1,1,1
4,132.60054316049226,0,0,1,0.0,0.7655199231847425,Deep Cleaning,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,74.63,1,1,1
5,41.2803564133753,1,2,1,4.0,1.8158718121415367,Large Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,36,327.05,0,0,0
4,133.34699307536684,0,3,0,4.5,2.643674496966815,Large Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,36,267.3,1,1,1
2,122.72862542118396,0,3,0,0.0,1.9051131737144065,Painting & Touch-up Work,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,42,167.03,0,0,0
5,114.57056069632294,0,2,1,0.0,1.7403772134554603,Roof or Gutter Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,52,524.59,0,0,0
1,123.3610542139708,0,3,0,0.0,2.4437422146250123,Furniture Assembly,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,56.34,0,0,0
1,4.965541602362019,0,3,1,0.0,0.9876929222550754,Electrical Repair,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60,160.08,1,0,0
2,112.6960213459526,1,2,0,4.0,2.749290286606254,Minor Welding Jobs,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,60,204.54,1,1,0
3,129.73247545577104,0,1,0,0.0,1.178972104196767,Washing Machine Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,54,133.58,1,1,1
1,143.60674603392965,1,2,0,0.0,2.6790407746382945,Ceiling Repair,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,93.18,1,1,1
5,23.04358402341357,1,3,0,0.0,0.8951064740019905,Electrical Safety Check,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,331.21,0,0,0
1,33.32591684958068,0,0,1,4.0,1.9923117598782625,Roof or Gutter Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,52,88.15,1,1,1
4,64.44933861462552,0,3,0,0.0,1.1893869037224158,Aircond Cleaning,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,288.47,0,0,0
3,93.09533154778318,1,0,0,0.0,2.4391321132449817,Washing Machine Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,54,146.98,1,1,1
3,112.0324549434765,1,1,1,4.5,1.6672310388799438,Aircond Cleaning,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,155.75,0,0,0
1,35.05648308952499,0,1,1,4.5,1.2836651007862234,Carpet Cleaning,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,63.42,0,0,0
1,48.871532984858256,0,2,1,0.0,2.3462889724599973,Tree Cutting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,48,111.02,0,0,0
2,167.7076445210423,1,0,0,0.0,1.5859144095909063,Tree Cutting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,48,108.73,1,1,1
5,147.6883843029985,1,3,1,4.0,1.2794874298744003,Gardening,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,261.25,1,1,1
5,33.90387935705758,0,3,0,0.0,1.9893673996807364,General House Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,230.61,0,0,0
3,56.886215088198874,1,0,1,4.5,1.2374347894988524,Post-Renovation Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,60,131.03,0,0,0
1,149.76779767607403,1,3,0,0.0,1.3617457156099364,Home Organizing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,57.36,0,0,0
1,87.71467892909708,1,1,1,4.0,0.7552128006928258,Carpet Cleaning,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,38.95,1,1,1
2,143.7885778819443,0,1,0,4.5,2.4989818629648246,Fire Extinguisher Servicing,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,127.57,0,0,0
4,1.33479210465804,0,1,0,5.0,0.9157430158338754,Door & Lock Repair,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,211.96,0,0,0
3,19.003303716151656,0,0,1,0.0,0.9434464636916718,Gas Leak Detection,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42,60.61,1,1,1
4,53.4853752936871,0,1,1,0.0,1.4725886091867477,Fire Extinguisher Servicing,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,203.16,0,0,0
2,141.72535179254442,1,3,0,0.0,1.445972440625603,Aircond Cleaning,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,187.1,1,1,1
2,47.30924015784397,1,1,1,4.0,2.459340549209945,Sofa or Mattress Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,36,119.72,1,1,1
5,90.53571868490766,0,1,0,4.0,2.6535260762064685,Tiling & Flooring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,72,457.07,1,1,1
2,139.29215099876347,1,0,1,0.0,1.5411313379456124,Fire Extinguisher Servicing,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,76.59,1,1,1
3,164.1161560612408,1,1,0,0.0,1.1810314879978774,Ceiling Repair,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,104.23,1,1,1
2,119.89758440113842,0,0,1,4.5,0.8589631536049176,Tiling & Flooring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,72,110.05,1,0,0
4,4.536579021189267,1,3,0,4.0,2.721982740374218,Electrical Repair,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60,516.71,1,1,1
3,167.4860231341914,0,3,1,5.0,1.4216689214971425,Curtain or Blind Installation,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,174.55,0,0,0
5,15.776058693892868,0,2,0,4.5,1.3586099478157703,Furniture Assembly,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,230.83,0,0,0
2,50.40109939758194,0,3,1,0.0,1.705016624440856,House Moving,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,172.34,1,1,1
1,58.84628363434176,0,2,1,4.5,1.2139384373283946,Kitchen Remodeling,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85,192.92,1,0,0
4,41.157420007360805,1,2,0,0.0,2.940717214311189,Post-Renovation Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,60,473.55,1,1,1
3,148.57940447986093,1,1,0,5.0,1.5784984369938335,Large Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,36,141.99,1,1,1
4,160.4334205650017,0,0,1,0.0,1.72284333985886,Tiling & Flooring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,72,274.07,1,1,1
3,100.87211052422654,1,0,0,0.0,0.9573974905112357,General House Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,52.75,1,1,1
5,114.23535984442469,0,0,1,0.0,2.9106981672478756,Electrical Repair,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60,294.67,1,1,1
1,106.31637301700438,0,2,0,0.0,2.9498047338339486,Mounting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,34,69.16,1,1,1
3,37.47767187273581,1,1,0,0.0,2.9824213314208707,Sofa or Mattress Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,36,94.58,1,1,1
2,41.11397816069206,0,3,1,0.0,2.518821410439923,Air Conditioner Repair,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58,255.6,0,0,0
2,139.50442134280144,0,1,1,4.0,0.6512216678430125,Furniture Assembly,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,43.08,1,1,1
1,116.12302161211981,1,1,1,0.0,0.8865796119097237,Home Organizing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,31.12,0,0,0
2,133.81491880001863,0,3,1,0.0,2.7683790136838757,Washing Machine Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,54,215.61,0,0,0
1,63.84334802287479,0,2,0,4.5,0.7324026673226942,Deep Cleaning,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,50.67,1,1,1
3,28.6755792468674,1,3,1,4.5,1.1980588147936166,Ceiling Repair,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,298.54,1,1,1
4,53.283503124671896,0,1,0,4.5,2.656174941269247,Fire Extinguisher Servicing,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,224.05,0,0,0
5,25.29815086444346,0,1,1,0.0,2.9634069076833063,Electrical Repair,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60,338.43,1,1,1
4,43.92255510758125,1,0,0,0.0,1.5411404546431555,House Moving,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,211.6,1,1,1
1,85.59683488378259,1,3,0,0.0,2.308657101377162,Home Organizing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,63.39,0,0,0
1,114.3446054539488,0,2,0,0.0,1.4350652379989768,Sofa or Mattress Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,36,74.03,0,0,0
4,62.56251500683317,1,1,1,4.0,1.4759235898302614,Deep Cleaning,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,172.29,0,0,0
4,15.107424429384743,1,3,1,4.5,2.5820202505915475,Plumbing Services,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,60,747.09,1,1,1
5,121.59304151380542,1,2,1,4.5,0.9343389253469787,Small Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,20,95.88,0,0,0
3,86.95775439483184,1,2,1,4.0,1.917800906042629,Gardening,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,104.45,0,0,0
5,93.86500987553765,1,3,0,4.5,0.9375406044823266,Post-Renovation Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,60,435.55,1,1,1
4,10.477682622803803,1,3,1,0.0,2.8252494555637986,Tiling & Flooring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,72,749.71,0,0,0
2,164.48373218289802,1,0,0,4.0,0.6423592438025734,Washing Machine Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,54,70.23,1,1,1
5,62.62195466999221,1,2,1,4.0,1.577654186551089,Gas Leak Detection,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42,376.93,0,0,0
4,17.2161666889021,1,0,0,0.0,0.8566349563359164,Minor Welding Jobs,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,60,237.66,1,0,0
5,94.69429187771956,1,1,1,0.0,2.456964714623164,Tree Cutting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,48,333.27,1,1,1
1,48.83876932077288,1,0,1,0.0,1.1795657605576229,Sofa or Mattress Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,36,53.22,1,0,0
5,117.98711776207774,0,1,0,4.5,0.910018266932384,Small Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,20,76.72,1,1,1
3,121.54635630063095,1,2,1,4.0,0.7838264588834094,Kitchen Remodeling,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85,186.32,1,1,1
2,114.75849317294526,0,3,0,4.5,2.050746853329135,Ceiling Repair,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,178.82,1,0,0
2,99.3323154546346,0,1,1,0.0,1.0598640281405065,Mounting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,34,91.22,0,0,0
2,110.87827332292765,1,2,0,5.0,1.2989593275989932,Tiling & Flooring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,72,437.25,1,1,1
4,144.08441232139032,1,2,1,4.5,1.004111610399991,Furniture Assembly,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,140.31,0,0,0
4,67.03922679023825,0,0,1,0.0,2.925409661952867,House Moving,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,168.17,1,1,1
2,71.80671317925142,0,1,1,4.5,0.6048847638334321,Mounting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,34,81.34,1,1,1
5,20.534177086325634,0,3,1,0.0,2.449240739357234,Plumbing Services,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,60,555.07,0,0,0
1,53.24941053953764,0,1,0,4.0,1.898025672023452,Tree Cutting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,48,94.2,0,0,0
3,131.6137742577351,1,3,1,4.5,1.8002922171064952,House Moving,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,216.0,1,1,1
2,89.63275830281461,1,0,0,0.0,1.6440383671994305,Post-Renovation Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,60,134.94,1,1,1
4,153.4163577909875,0,0,0,0.0,1.9322244344039257,Furniture Assembly,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,94.07,1,1,1
5,26.736805397568457,1,2,1,4.0,2.636175561367123,Minor Welding Jobs,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,60,636.46,1,1,1
4,112.82254456440093,1,3,0,0.0,0.8275474901562301,Minor Welding Jobs,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,60,295.0,0,0,0
4,51.48576279739227,0,2,0,0.0,1.166369425431235,Roof or Gutter Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,52,259.69,1,1,1
5,155.56501675958478,0,0,0,0.0,2.4175689089976937,Fire Extinguisher Servicing,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,154.41,1,1,1
4,37.61032721345751,0,2,1,4.0,2.867906813301367,Door & Lock Repair,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,281.07,0,0,0
1,64.30246158349108,0,0,0,4.0,1.8539872862506164,Washing Machine Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,54,73.71,1,1,1
3,60.90412117197037,0,3,1,0.0,2.8389306643444647,Deep Cleaning,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,154.64,1,1,1
5,115.12904916817162,1,2,0,0.0,2.4264549035807645,Carpet Cleaning,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,207.07,0,0,0
1,4.9740752018496,1,2,0,5.0,1.8623523846067425,Post-Renovation Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,60,274.19,1,1,1
3,108.51051908517789,0,2,0,0.0,0.8427376014254933,Curtain or Blind Installation,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,53.32,1,1,1
4,56.01883271411013,0,2,0,0.0,2.2690912490455286,Plumbing Services,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,60,502.89,1,1,1
2,54.090829056333,0,1,1,0.0,1.1726204236084539,Mounting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,34,101.72,1,1,1
3,138.4677303741871,0,2,0,5.0,2.489287668382644,Ceiling Repair,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,244.29,1,1,1
4,124.41930747927444,0,3,1,4.5,1.1576313466373014,Door & Lock Repair,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,243.34,0,0,0
4,148.61438508759156,1,2,0,4.0,1.4088090775187043,Fire Extinguisher Servicing,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,263.66,0,0,0
2,31.69068962522011,0,1,0,4.0,0.8093744718968026,Furniture Assembly,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,44.7,1,1,1
5,77.96677377388674,0,3,1,0.0,2.9482046815848446,Washing Machine Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,54,371.39,1,1,1
5,46.711490728813494,0,1,0,4.0,2.0396978953705807,Air Conditioner Repair,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58,415.32,1,0,0
2,34.8542855523153,0,2,0,4.5,2.345403189852874,Tiling & Flooring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,72,338.07,0,0,0
5,143.20991674601458,0,3,0,0.0,0.6147184455764066,Tree Cutting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,48,220.97,1,1,1
5,20.730318589964046,1,3,1,5.0,2.1093385537083247,General House Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,400.11,1,1,0
1,30.29459390011336,0,0,1,5.0,0.6101519635411918,Refrigerator Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,45,53.73,1,1,1
1,77.23531416437,0,0,0,4.0,1.0697526754769808,Lawn Mowing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,34,38.64,1,1,1
4,16.477515165232045,0,0,0,4.5,1.864986329525326,Small Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,20,99.43,1,1,1
4,112.58410715405809,1,0,0,5.0,0.563104323531957,Plumbing Services,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,60,207.08,1,1,1
3,57.59531831743557,0,1,1,0.0,2.6126489608923786,Roof or Gutter Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,52,203.51,0,0,0
1,167.2909014212355,1,2,1,0.0,1.291128956786051,Tiling & Flooring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,72,185.66,1,1,1
4,100.45350828897008,1,2,1,4.0,2.5747533811333647,Tiling & Flooring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,72,477.68,0,0,0
5,158.7731196265591,1,0,0,4.5,1.3369995263736743,Air Conditioner Repair,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58,230.68,1,1,1
2,113.19561032540183,1,1,1,4.5,0.9821263525996033,Ceiling Repair,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,111.98,0,0,0
3,114.49914994136361,1,1,0,4.5,1.9879519990041277,Tiling & Flooring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,72,234.85,0,0,0
1,144.09589308343087,1,3,1,0.0,1.0703951790660842,Washing Machine Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,54,119.78,0,0,0
4,158.10724815615814,0,0,0,5.0,1.6135915330180068,Painting & Touch-up Work,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,42,240.51,0,0,0
3,147.85577807719247,1,2,1,0.0,2.1857673629724808,Air Conditioner Repair,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58,209.61,1,1,1
2,58.88782543946076,0,0,0,4.5,2.8318276034252765,Fire Extinguisher Servicing,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,117.51,1,1,1
3,133.80358630100642,1,3,0,0.0,0.9134527024473955,Furniture Assembly,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,81.59,1,1,1
5,127.80437471280625,0,1,0,4.0,2.304770884643881,Aircond Cleaning,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,237.59,1,1,1
2,147.74871244652587,0,0,0,0.0,2.2857298831698367,Tree Cutting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,48,96.52,1,1,1
